569717;Chile Mobile Claro
5697273;Chile Mobile Claro
569767;Chile Mobile Claro
569784;Chile Mobile Claro
5697276;Chile Mobile Claro
569984;Chile Mobile Claro
569877;Chile Mobile Claro
569654;Chile Mobile Claro
569671;Chile Mobile Claro
569980;Chile Mobile Claro
5699978;Chile Mobile Claro
569724;Chile Mobile Claro
5697277;Chile Mobile Claro
569777;Chile Mobile Claro
5699588;Chile Mobile Claro
569814;Chile Mobile Claro
569627;Chile Mobile Claro
569791;Chile Mobile Claro
5699687;Chile Mobile Claro
56973;Chile Mobile Claro
569910;Chile Mobile Claro
569674;Chile Mobile Claro
5697275;Chile Mobile Claro
569740;Chile Mobile Claro
5699587;Chile Mobile Claro
569785;Chile Mobile Claro
569985;Chile Mobile Claro
569870;Chile Mobile Claro
569652;Chile Mobile Claro
569789;Chile Mobile Entelpcs
5699992;Chile Mobile Entelpcs
569818;Chile Mobile Entelpcs
5696680;Chile Mobile Entelpcs
569621;Chile Mobile Entelpcs
569921;Chile Mobile Entelpcs
5699382;Chile Mobile Entelpcs
569951;Chile Mobile Entelpcs
569765;Chile Mobile Entelpcs
5699601;Chile Mobile Entelpcs
569876;Chile Mobile Entelpcs
569981;Chile Mobile Entelpcs
569752;Chile Mobile Entelpcs
569799;Chile Mobile Entelpcs
5699966;Chile Mobile Entelpcs
569843;Chile Mobile Entelpcs
5696585;Chile Mobile Entelpcs
569660;Chile Mobile Entelpcs
569908;Chile Mobile Entelpcs
5699996;Chile Mobile Entelpcs
5696684;Chile Mobile Entelpcs
569935;Chile Mobile Entelpcs
569776;Chile Mobile Entelpcs
5699485;Chile Mobile Entelpcs
569967;Chile Mobile Entelpcs
569757;Chile Mobile Entelpcs
5699786;Chile Mobile Entelpcs
569872;Chile Mobile Entelpcs
569988;Chile Mobile Entelpcs
569665;Chile Mobile Entelpcs
569795;Chile Mobile Entelpcs
5699991;Chile Mobile Entelpcs
569819;Chile Mobile Entelpcs
5696589;Chile Mobile Entelpcs
569622;Chile Mobile Entelpcs
569915;Chile Mobile Entelpcs
5699289;Chile Mobile Entelpcs
569950;Chile Mobile Entelpcs
569766;Chile Mobile Entelpcs
5699489;Chile Mobile Entelpcs
569881;Chile Mobile Entelpcs
569979;Chile Mobile Entelpcs
569753;Chile Mobile Entelpcs
569811;Chile Mobile Entelpcs
5699965;Chile Mobile Entelpcs
569844;Chile Mobile Entelpcs
569994;Chile Mobile Entelpcs
569661;Chile Mobile Entelpcs
569907;Chile Mobile Entelpcs
5699995;Chile Mobile Entelpcs
5696683;Chile Mobile Entelpcs
569931;Chile Mobile Entelpcs
569780;Chile Mobile Entelpcs
5699484;Chile Mobile Entelpcs
569961;Chile Mobile Entelpcs
569758;Chile Mobile Entelpcs
5699785;Chile Mobile Entelpcs
569873;Chile Mobile Entelpcs
569987;Chile Mobile Entelpcs
569666;Chile Mobile Entelpcs
569796;Chile Mobile Entelpcs
5699969;Chile Mobile Entelpcs
569840;Chile Mobile Entelpcs
5696588;Chile Mobile Entelpcs
569623;Chile Mobile Entelpcs
569913;Chile Mobile Entelpcs
5699999;Chile Mobile Entelpcs
5699142;Chile Mobile Entelpcs
569949;Chile Mobile Entelpcs
569770;Chile Mobile Entelpcs
5699488;Chile Mobile Entelpcs
569882;Chile Mobile Entelpcs
569977;Chile Mobile Entelpcs
569754;Chile Mobile Entelpcs
5699789;Chile Mobile Entelpcs
569845;Chile Mobile Entelpcs
569993;Chile Mobile Entelpcs
569662;Chile Mobile Entelpcs
569889;Chile Mobile Entelpcs
569787;Chile Mobile Entelpcs
5699994;Chile Mobile Entelpcs
569813;Chile Mobile Entelpcs
5696682;Chile Mobile Entelpcs
56982;Chile Mobile Entelpcs
569930;Chile Mobile Entelpcs
5699483;Chile Mobile Entelpcs
569959;Chile Mobile Entelpcs
569760;Chile Mobile Entelpcs
5699784;Chile Mobile Entelpcs
569874;Chile Mobile Entelpcs
569983;Chile Mobile Entelpcs
569667;Chile Mobile Entelpcs
569797;Chile Mobile Entelpcs
5699968;Chile Mobile Entelpcs
569841;Chile Mobile Entelpcs
5696587;Chile Mobile Entelpcs
569624;Chile Mobile Entelpcs
569912;Chile Mobile Entelpcs
5699998;Chile Mobile Entelpcs
5699141;Chile Mobile Entelpcs
569947;Chile Mobile Entelpcs
569774;Chile Mobile Entelpcs
5699487;Chile Mobile Entelpcs
569883;Chile Mobile Entelpcs
569971;Chile Mobile Entelpcs
569755;Chile Mobile Entelpcs
5699788;Chile Mobile Entelpcs
569846;Chile Mobile Entelpcs
569991;Chile Mobile Entelpcs
569663;Chile Mobile Entelpcs
569888;Chile Mobile Entelpcs
569788;Chile Mobile Entelpcs
5699993;Chile Mobile Entelpcs
569815;Chile Mobile Entelpcs
5696681;Chile Mobile Entelpcs
569620;Chile Mobile Entelpcs
569929;Chile Mobile Entelpcs
5699383;Chile Mobile Entelpcs
569957;Chile Mobile Entelpcs
569764;Chile Mobile Entelpcs
5699607;Chile Mobile Entelpcs
569875;Chile Mobile Entelpcs
569982;Chile Mobile Entelpcs
569751;Chile Mobile Entelpcs
569798;Chile Mobile Entelpcs
5699967;Chile Mobile Entelpcs
569842;Chile Mobile Entelpcs
5696586;Chile Mobile Entelpcs
569659;Chile Mobile Entelpcs
569909;Chile Mobile Entelpcs
5699997;Chile Mobile Entelpcs
5699140;Chile Mobile Entelpcs
569941;Chile Mobile Entelpcs
569775;Chile Mobile Entelpcs
5699486;Chile Mobile Entelpcs
569969;Chile Mobile Entelpcs
569756;Chile Mobile Entelpcs
5699787;Chile Mobile Entelpcs
569847;Chile Mobile Entelpcs
569989;Chile Mobile Entelpcs
569664;Chile Mobile Entelpcs
569973;Chile Mobile Movistar
569919;Chile Mobile Movistar
5699972;Chile Mobile Movistar
569713;Chile Mobile Movistar
5699287;Chile Mobile Movistar
5699023;Chile Mobile Movistar
569932;Chile Mobile Movistar
569746;Chile Mobile Movistar
5699582;Chile Mobile Movistar
56985;Chile Mobile Movistar
5699046;Chile Mobile Movistar
569945;Chile Mobile Movistar
569773;Chile Mobile Movistar
5699608;Chile Mobile Movistar
569628;Chile Mobile Movistar
569964;Chile Mobile Movistar
569887;Chile Mobile Movistar
5699962;Chile Mobile Movistar
569684;Chile Mobile Movistar
5699281;Chile Mobile Movistar
569990;Chile Mobile Movistar
569923;Chile Mobile Movistar
569741;Chile Mobile Movistar
5699480;Chile Mobile Movistar
5699041;Chile Mobile Movistar
569937;Chile Mobile Movistar
569761;Chile Mobile Movistar
5699602;Chile Mobile Movistar
569615;Chile Mobile Movistar
569954;Chile Mobile Movistar
569878;Chile Mobile Movistar
5699781;Chile Mobile Movistar
569632;Chile Mobile Movistar
5699146;Chile Mobile Movistar
569972;Chile Mobile Movistar
569918;Chile Mobile Movistar
5699971;Chile Mobile Movistar
569712;Chile Mobile Movistar
5699286;Chile Mobile Movistar
5699022;Chile Mobile Movistar
569927;Chile Mobile Movistar
569745;Chile Mobile Movistar
5699581;Chile Mobile Movistar
56983;Chile Mobile Movistar
5699045;Chile Mobile Movistar
569944;Chile Mobile Movistar
569772;Chile Mobile Movistar
5699606;Chile Mobile Movistar
569619;Chile Mobile Movistar
569963;Chile Mobile Movistar
569886;Chile Mobile Movistar
5699961;Chile Mobile Movistar
569683;Chile Mobile Movistar
5699280;Chile Mobile Movistar
569976;Chile Mobile Movistar
569716;Chile Mobile Movistar
5699389;Chile Mobile Movistar
5699040;Chile Mobile Movistar
569936;Chile Mobile Movistar
569749;Chile Mobile Movistar
5699600;Chile Mobile Movistar
569614;Chile Mobile Movistar
569953;Chile Mobile Movistar
569817;Chile Mobile Movistar
5699780;Chile Mobile Movistar
569631;Chile Mobile Movistar
5699145;Chile Mobile Movistar
569970;Chile Mobile Movistar
569916;Chile Mobile Movistar
5699970;Chile Mobile Movistar
569687;Chile Mobile Movistar
5699284;Chile Mobile Movistar
5699021;Chile Mobile Movistar
569926;Chile Mobile Movistar
569744;Chile Mobile Movistar
5699580;Chile Mobile Movistar
5699044;Chile Mobile Movistar
569943;Chile Mobile Movistar
569771;Chile Mobile Movistar
5699605;Chile Mobile Movistar
569618;Chile Mobile Movistar
569962;Chile Mobile Movistar
569885;Chile Mobile Movistar
5699960;Chile Mobile Movistar
569682;Chile Mobile Movistar
5699149;Chile Mobile Movistar
569975;Chile Mobile Movistar
5699974;Chile Mobile Movistar
569715;Chile Mobile Movistar
5699381;Chile Mobile Movistar
5699025;Chile Mobile Movistar
569934;Chile Mobile Movistar
569748;Chile Mobile Movistar
5699584;Chile Mobile Movistar
569613;Chile Mobile Movistar
569952;Chile Mobile Movistar
569816;Chile Mobile Movistar
5699681;Chile Mobile Movistar
569630;Chile Mobile Movistar
5699144;Chile Mobile Movistar
569966;Chile Mobile Movistar
569903;Chile Mobile Movistar
5699964;Chile Mobile Movistar
569686;Chile Mobile Movistar
5699283;Chile Mobile Movistar
5699020;Chile Mobile Movistar
569925;Chile Mobile Movistar
569743;Chile Mobile Movistar
5699482;Chile Mobile Movistar
5699043;Chile Mobile Movistar
569942;Chile Mobile Movistar
569763;Chile Mobile Movistar
5699604;Chile Mobile Movistar
569617;Chile Mobile Movistar
569956;Chile Mobile Movistar
569884;Chile Mobile Movistar
5699783;Chile Mobile Movistar
569681;Chile Mobile Movistar
5699148;Chile Mobile Movistar
569974;Chile Mobile Movistar
569922;Chile Mobile Movistar
5699973;Chile Mobile Movistar
569714;Chile Mobile Movistar
5699380;Chile Mobile Movistar
5699024;Chile Mobile Movistar
569933;Chile Mobile Movistar
569747;Chile Mobile Movistar
5699583;Chile Mobile Movistar
56989;Chile Mobile Movistar
569946;Chile Mobile Movistar
569812;Chile Mobile Movistar
5699680;Chile Mobile Movistar
569629;Chile Mobile Movistar
5699047;Chile Mobile Movistar
569965;Chile Mobile Movistar
569901;Chile Mobile Movistar
5699963;Chile Mobile Movistar
569685;Chile Mobile Movistar
5699282;Chile Mobile Movistar
569995;Chile Mobile Movistar
569924;Chile Mobile Movistar
569742;Chile Mobile Movistar
5699481;Chile Mobile Movistar
5699042;Chile Mobile Movistar
569940;Chile Mobile Movistar
569762;Chile Mobile Movistar
5699603;Chile Mobile Movistar
569616;Chile Mobile Movistar
569955;Chile Mobile Movistar
569879;Chile Mobile Movistar
5699782;Chile Mobile Movistar
569680;Chile Mobile Movistar
5699147;Chile Mobile Movistar
56;Chile Proper
562868;Chile Rural
562788;Chile Rural
562572;Chile Rural
562593;Chile Rural
562;Chile Santiago
8610;China Beijing
86189;China Mobile
86156;China Mobile
8615;China Mobile
86186;China Mobile
86155;China Mobile
86131;China Mobile
861;China Mobile
86145;China Mobile
86147;China Mobile
8618;China Mobile
86180;China Mobile
86153;China Mobile
86185;China Mobile
86130;China Mobile
86132;China Mobile
86181;China Mobile
8613;China Mobile
86133;China Mobile
86;China Proper
8621;China Shanghai
61891008;Christmas Island Proper
6189164;Christmas Island Proper
61891006;Christmas Island Proper
61891007;Christmas Island Proper
61891010;Cocos Islands Proper
6189162;Cocos Islands Proper
61891011;Cocos Islands Proper
61891012;Cocos Islands Proper
576737;Colombia  Fixed  Armenia
576735;Colombia  Fixed  Armenia
57691453;Colombia  Fixed  Armenia
57691452;Colombia  Fixed  Armenia
576736;Colombia  Fixed  Armenia
576739;Colombia  Fixed  Armenia
57691461;Colombia  Fixed  Armenia
57691450;Colombia  Fixed  Armenia
57691454;Colombia  Fixed  Armenia
57691460;Colombia  Fixed  Armenia
576738;Colombia  Fixed  Armenia
5769097;Colombia  Fixed  Armenia
57691451;Colombia  Fixed  Armenia
576731;Colombia  Fixed  Armenia
576734;Colombia  Fixed  Armenia
5769144;Colombia  Fixed  Armenia
577694;Colombia  Fixed  Bucaramanga
57769155;Colombia  Fixed  Bucaramanga
57769154;Colombia  Fixed  Bucaramanga
57765691;Colombia  Fixed  Bucaramanga
577699;Colombia  Fixed  Bucaramanga
57765012;Colombia  Fixed  Bucaramanga
5776161;Colombia  Fixed  Bucaramanga
57765692;Colombia  Fixed  Bucaramanga
577657;Colombia  Fixed  Bucaramanga
57791502;Colombia  Fixed  Bucaramanga
577695;Colombia  Fixed  Bucaramanga
577653;Colombia  Fixed  Bucaramanga
5776914;Colombia  Fixed  Bucaramanga
577651;Colombia  Fixed  Bucaramanga
57765011;Colombia  Fixed  Bucaramanga
577697;Colombia  Fixed  Bucaramanga
5776916;Colombia  Fixed  Bucaramanga
577659;Colombia  Fixed  Bucaramanga
5779096;Colombia  Fixed  Bucaramanga
5776917;Colombia  Fixed  Bucaramanga
57769153;Colombia  Fixed  Bucaramanga
5776964;Colombia  Fixed  Bucaramanga
5776505;Colombia  Fixed  Bucaramanga
57791512;Colombia  Fixed  Bucaramanga
57765013;Colombia  Fixed  Bucaramanga
5776503;Colombia  Fixed  Bucaramanga
5776509;Colombia  Fixed  Bucaramanga
57765018;Colombia  Fixed  Bucaramanga
5776918;Colombia  Fixed  Bucaramanga
57765693;Colombia  Fixed  Bucaramanga
57765015;Colombia  Fixed  Bucaramanga
5776960;Colombia  Fixed  Bucaramanga
57769150;Colombia  Fixed  Bucaramanga
5776961;Colombia  Fixed  Bucaramanga
5776910;Colombia  Fixed  Bucaramanga
5776504;Colombia  Fixed  Bucaramanga
57765014;Colombia  Fixed  Bucaramanga
57765695;Colombia  Fixed  Bucaramanga
577617;Colombia  Fixed  Bucaramanga
5776962;Colombia  Fixed  Bucaramanga
57769152;Colombia  Fixed  Bucaramanga
57769151;Colombia  Fixed  Bucaramanga
5776160;Colombia  Fixed  Bucaramanga
577658;Colombia  Fixed  Bucaramanga
5776506;Colombia  Fixed  Bucaramanga
5776508;Colombia  Fixed  Bucaramanga
57791500;Colombia  Fixed  Bucaramanga
5776502;Colombia  Fixed  Bucaramanga
5776913;Colombia  Fixed  Bucaramanga
57765016;Colombia  Fixed  Bucaramanga
5776963;Colombia  Fixed  Bucaramanga
57791510;Colombia  Fixed  Bucaramanga
57791514;Colombia  Fixed  Bucaramanga
577652;Colombia  Fixed  Bucaramanga
57765010;Colombia  Fixed  Bucaramanga
57791501;Colombia  Fixed  Bucaramanga
57791513;Colombia  Fixed  Bucaramanga
5779159;Colombia  Fixed  Bucaramanga
57765690;Colombia  Fixed  Bucaramanga
57791511;Colombia  Fixed  Bucaramanga
5776500;Colombia  Fixed  Bucaramanga
5779160;Colombia  Fixed  Bucaramanga
5779161;Colombia  Fixed  Bucaramanga
577690;Colombia  Fixed  Bucaramanga
57765017;Colombia  Fixed  Bucaramanga
57765694;Colombia  Fixed  Bucaramanga
57691077;Colombia  Manizales
57691075;Colombia  Manizales
57691000;Colombia  Manizales
57691079;Colombia  Manizales
57691076;Colombia  Manizales
5769108;Colombia  Manizales
5769109;Colombia  Manizales
57691078;Colombia  Manizales
57691001;Colombia  Manizales
5759124;Colombia - Fixed - Baranquilla
575905;Colombia - Fixed - Baranquilla
5759125;Colombia - Fixed - Baranquilla
572909;Colombia - Fixed - Cali
57240;Colombia - Fixed - Cali
5722560645;Colombia - Fixed - Cali
5722560641;Colombia - Fixed - Cali
5722560643;Colombia - Fixed - Cali
57268;Colombia - Fixed - Cali
5722560644;Colombia - Fixed - Cali
57242;Colombia - Fixed - Cali
572256062;Colombia - Fixed - Cali
572920;Colombia - Fixed - Cali
572256063;Colombia - Fixed - Cali
57236910;Colombia - Fixed - Cali
5722560640;Colombia - Fixed - Cali
57231;Colombia - Fixed - Cali
572905;Colombia - Fixed - Cali
572952;Colombia - Fixed - Cali
57292301;Colombia - Fixed - Cali
57250;Colombia - Fixed - Cali
5723690;Colombia - Fixed - Cali
57260;Colombia - Fixed - Cali
572286;Colombia - Fixed - Cali
57262;Colombia - Fixed - Cali
572915;Colombia - Fixed - Cali
5722097;Colombia - Fixed - Cali
57239;Colombia - Fixed - Cali
57267;Colombia - Fixed - Cali
57269;Colombia - Fixed - Cali
5722091;Colombia - Fixed - Cali
5722096;Colombia - Fixed - Cali
57238;Colombia - Fixed - Cali
57265;Colombia - Fixed - Cali
57259;Colombia - Fixed - Cali
5722090;Colombia - Fixed - Cali
572924;Colombia - Fixed - Cali
57292302;Colombia - Fixed - Cali
57251;Colombia - Fixed - Cali
57244;Colombia - Fixed - Cali
572256060;Colombia - Fixed - Cali
57266;Colombia - Fixed - Cali
572928;Colombia - Fixed - Cali
57252;Colombia - Fixed - Cali
57241;Colombia - Fixed - Cali
57232;Colombia - Fixed - Cali
57225604;Colombia - Fixed - Cali
57261;Colombia - Fixed - Cali
57233;Colombia - Fixed - Cali
57270006;Colombia - Fixed - Cali
57248;Colombia - Fixed - Cali
57292300;Colombia - Fixed - Cali
57225605;Colombia - Fixed - Cali
572256061;Colombia - Fixed - Cali
5722560642;Colombia - Fixed - Cali
57255;Colombia - Fixed - Cali
57243;Colombia - Fixed - Cali
57264;Colombia - Fixed - Cali
57237;Colombia - Fixed - Cali
57564290;Colombia - Fixed - Cartagena
57564674;Colombia - Fixed - Cartagena
57564293;Colombia - Fixed - Cartagena
57564291;Colombia - Fixed - Cartagena
57562954;Colombia - Fixed - Cartagena
57568940;Colombia - Fixed - Cartagena
57564670;Colombia - Fixed - Cartagena
57568943;Colombia - Fixed - Cartagena
57562957;Colombia - Fixed - Cartagena
57564297;Colombia - Fixed - Cartagena
57564673;Colombia - Fixed - Cartagena
57568941;Colombia - Fixed - Cartagena
5756464;Colombia - Fixed - Cartagena
57562951;Colombia - Fixed - Cartagena
57564292;Colombia - Fixed - Cartagena
57564671;Colombia - Fixed - Cartagena
5756465;Colombia - Fixed - Cartagena
57564296;Colombia - Fixed - Cartagena
5756462;Colombia - Fixed - Cartagena
57562958;Colombia - Fixed - Cartagena
57564672;Colombia - Fixed - Cartagena
5756461;Colombia - Fixed - Cartagena
57562950;Colombia - Fixed - Cartagena
575722;Colombia - Fixed - Cartagena
5756460;Colombia - Fixed - Cartagena
57564295;Colombia - Fixed - Cartagena
57568942;Colombia - Fixed - Cartagena
57568944;Colombia - Fixed - Cartagena
5756463;Colombia - Fixed - Cartagena
57562959;Colombia - Fixed - Cartagena
57562956;Colombia - Fixed - Cartagena
5756466;Colombia - Fixed - Cartagena
57564299;Colombia - Fixed - Cartagena
57562952;Colombia - Fixed - Cartagena
57564298;Colombia - Fixed - Cartagena
57569;Colombia - Fixed - Cartagena
57562953;Colombia - Fixed - Cartagena
5768940;Colombia - Fixed - Manizales
576891;Colombia - Fixed - Manizales
57689344;Colombia - Fixed - Manizales
5768517;Colombia - Fixed - Manizales
5768943;Colombia - Fixed - Manizales
576890;Colombia - Fixed - Manizales
5768933;Colombia - Fixed - Manizales
57689343;Colombia - Fixed - Manizales
576899;Colombia - Fixed - Manizales
5769098;Colombia - Fixed - Manizales
57689347;Colombia - Fixed - Manizales
57688;Colombia - Fixed - Manizales
5768932;Colombia - Fixed - Manizales
57689342;Colombia - Fixed - Manizales
576898;Colombia - Fixed - Manizales
5768942;Colombia - Fixed - Manizales
57689346;Colombia - Fixed - Manizales
57687;Colombia - Fixed - Manizales
5768931;Colombia - Fixed - Manizales
57689341;Colombia - Fixed - Manizales
576897;Colombia - Fixed - Manizales
5768941;Colombia - Fixed - Manizales
57689345;Colombia - Fixed - Manizales
5768930;Colombia - Fixed - Manizales
57689340;Colombia - Fixed - Manizales
5749120;Colombia - Fixed - Medellin
57415;Colombia - Fixed - Medellin
57460;Colombia - Fixed - Medellin
57495;Colombia - Fixed - Medellin
574925;Colombia - Fixed - Medellin
574914;Colombia - Fixed - Medellin
574917;Colombia - Fixed - Medellin
57490;Colombia - Fixed - Medellin
574922;Colombia - Fixed - Medellin
57461;Colombia - Fixed - Medellin
5740;Colombia - Fixed - Medellin
5767329;Colombia Armenia
5767327;Colombia Armenia
57673;Colombia Armenia
576749;Colombia Armenia
5767322;Colombia Armenia
57673200;Colombia Armenia
5767324;Colombia Armenia
5767332;Colombia Armenia
57673686;Colombia Armenia
5767328;Colombia Armenia
5767321;Colombia Armenia
5767331;Colombia Armenia
576741;Colombia Armenia
5767323;Colombia Armenia
576744;Colombia Armenia
5767333;Colombia Armenia
57673687;Colombia Armenia
57673201;Colombia Armenia
5767334;Colombia Armenia
5767337;Colombia Armenia
576748;Colombia Armenia
5767336;Colombia Armenia
576745;Colombia Armenia
576746;Colombia Armenia
57673209;Colombia Armenia
576740;Colombia Armenia
5767330;Colombia Armenia
5767326;Colombia Armenia
57673688;Colombia Armenia
576747;Colombia Armenia
5767335;Colombia Armenia
57673685;Colombia Armenia
5767369;Colombia Armenia
57673689;Colombia Armenia
5767325;Colombia Armenia
576743;Colombia Armenia (calarca)
5767512;Colombia Armenia (calarca)
5767510;Colombia Armenia (calarca)
576742;Colombia Armenia (calarca)
57675001;Colombia Armenia (calarca)
57675004;Colombia Armenia (calarca)
57675003;Colombia Armenia (calarca)
5767511;Colombia Armenia (calarca)
5767656;Colombia Armenia (calarca)
5767513;Colombia Armenia (calarca)
57675000;Colombia Armenia (calarca)
57675002;Colombia Armenia (calarca)
57591102;Colombia Barranquilla
57591103;Colombia Barranquilla
57591100;Colombia Barranquilla
575392;Colombia Barranquilla
57530;Colombia Barranquilla
57591105;Colombia Barranquilla
5753;Colombia Barranquilla
5759093;Colombia Barranquilla
57538;Colombia Barranquilla
57591104;Colombia Barranquilla
57591101;Colombia Barranquilla
575912;Colombia Barranquilla
57531;Colombia Barranquilla
5715;Colombia Bogota
57195;Colombia Bogota
57190;Colombia Bogota
57191;Colombia Bogota
571888;Colombia Bogota
571884;Colombia Bogota
5713;Colombia Bogota
5718643;Colombia Bogota
57180;Colombia Bogota
5712;Colombia Bogota
571920;Colombia Bogota
571822;Colombia Bogota
571860;Colombia Bogota
5714;Colombia Bogota
571931;Colombia Bogota
5717;Colombia Bogota
571861;Colombia Bogota
57181;Colombia Bogota
5716;Colombia Bogota
571821;Colombia Bogota
5719245;Colombia Bogota
571870;Colombia Bogota
571921;Colombia Bogota
571820;Colombia Bogota
5719277;Colombia Bogota
571865;Colombia Bogota
571893;Colombia Bogota
571875;Colombia Bogota
571874;Colombia Bogota
57791;Colombia Bucaramanga
57764;Colombia Bucaramanga
57769;Colombia Bucaramanga
57767;Colombia Bucaramanga
57761;Colombia Bucaramanga
57768;Colombia Bucaramanga
57765;Colombia Bucaramanga
57763;Colombia Bucaramanga
572238;Colombia Buga
572227;Colombia Buga
572228;Colombia Buga
57288;Colombia Cali
57289;Colombia Cali
5723;Colombia Cali
5725;Colombia Cali
5726;Colombia Cali
5724;Colombia Cali
575680;Colombia Cartagena
5756928;Colombia Cartagena
57564281;Colombia Cartagena
57564287;Colombia Cartagena
57564286;Colombia Cartagena
5756925;Colombia Cartagena
57565;Colombia Cartagena
5756923;Colombia Cartagena
57566;Colombia Cartagena
5756922;Colombia Cartagena
5759096;Colombia Cartagena
575690;Colombia Cartagena
57591560;Colombia Cartagena
5756447;Colombia Cartagena
5756926;Colombia Cartagena
57591573;Colombia Cartagena
5756924;Colombia Cartagena
57591572;Colombia Cartagena
5756424;Colombia Cartagena
57564289;Colombia Cartagena
5756920;Colombia Cartagena
57591564;Colombia Cartagena
575691;Colombia Cartagena
5756426;Colombia Cartagena
57564282;Colombia Cartagena
5756425;Colombia Cartagena
57564284;Colombia Cartagena
57564288;Colombia Cartagena
57591562;Colombia Cartagena
575643;Colombia Cartagena
575681;Colombia Cartagena
5756921;Colombia Cartagena
57564285;Colombia Cartagena
5756448;Colombia Cartagena
57564;Colombia Cartagena
5756446;Colombia Cartagena
5756445;Colombia Cartagena
57567;Colombia Cartagena
575645;Colombia Cartagena
57591571;Colombia Cartagena
57591570;Colombia Cartagena
575694;Colombia Cartagena
57591563;Colombia Cartagena
575693;Colombia Cartagena
57564283;Colombia Cartagena
5756927;Colombia Cartagena
57591561;Colombia Cartagena
572211;Colombia Cartago
572212;Colombia Cartago
572210;Colombia Cartago
572209;Colombia Cartago
5722626;Colombia Fixed Lex
57751;Colombia Fixed Lex
572223;Colombia Fixed Lex
5722488;Colombia Fixed Lex
5718820;Colombia Fixed Lex
5779168;Colombia Fixed Lex
577614;Colombia Fixed Lex
5718780;Colombia Fixed Lex
57878;Colombia Fixed Lex
5722213;Colombia Fixed Lex
5718720;Colombia Fixed Lex
572257;Colombia Fixed Lex
5722004;Colombia Fixed Lex
5718971;Colombia Fixed Lex
57220002;Colombia Fixed Lex
5718250;Colombia Fixed Lex
5722265;Colombia Fixed Lex
57493;Colombia Fixed Lex
57186492;Colombia Fixed Lex
57656;Colombia Fixed Lex
578759;Colombia Fixed Lex
576912;Colombia Fixed Lex
578514;Colombia Fixed Lex
5722608;Colombia Fixed Lex
571934;Colombia Fixed Lex
5722037;Colombia Fixed Lex
5718383;Colombia Fixed Lex
571890;Colombia Fixed Lex
572254;Colombia Fixed Lex
578247;Colombia Fixed Lex
578249;Colombia Fixed Lex
57234;Colombia Fixed Lex
57192879;Colombia Fixed Lex
5722219;Colombia Fixed Lex
5718656;Colombia Fixed Lex
577889;Colombia Fixed Lex
5718256;Colombia Fixed Lex
578246;Colombia Fixed Lex
5722267;Colombia Fixed Lex
578638;Colombia Fixed Lex
57184;Colombia Fixed Lex
571927;Colombia Fixed Lex
571873;Colombia Fixed Lex
57477;Colombia Fixed Lex
5788689;Colombia Fixed Lex
57752;Colombia Fixed Lex
57893;Colombia Fixed Lex
57552;Colombia Fixed Lex
571933;Colombia Fixed Lex
572252;Colombia Fixed Lex
572828;Colombia Fixed Lex
57220081;Colombia Fixed Lex
572265;Colombia Fixed Lex
57483;Colombia Fixed Lex
571881;Colombia Fixed Lex
57873;Colombia Fixed Lex
572217;Colombia Fixed Lex
5718385;Colombia Fixed Lex
572267;Colombia Fixed Lex
5722032;Colombia Fixed Lex
571868;Colombia Fixed Lex
5729157;Colombia Fixed Lex
57541;Colombia Fixed Lex
576911;Colombia Fixed Lex
57225601;Colombia Fixed Lex
57571;Colombia Fixed Lex
5722486;Colombia Fixed Lex
5718993;Colombia Fixed Lex
5746702;Colombia Fixed Lex
5722165;Colombia Fixed Lex
5718254;Colombia Fixed Lex
57225602;Colombia Fixed Lex
578228;Colombia Fixed Lex
5722630;Colombia Fixed Lex
572243;Colombia Fixed Lex
572250;Colombia Fixed Lex
576914;Colombia Fixed Lex
5722461;Colombia Fixed Lex
57684;Colombia Fixed Lex
578645;Colombia Fixed Lex
57186491;Colombia Fixed Lex
571835;Colombia Fixed Lex
5722167;Colombia Fixed Lex
5722269;Colombia Fixed Lex
5722680;Colombia Fixed Lex
57225608;Colombia Fixed Lex
5719312;Colombia Fixed Lex
5718789;Colombia Fixed Lex
57492;Colombia Fixed Lex
57883;Colombia Fixed Lex
571926;Colombia Fixed Lex
577661;Colombia Fixed Lex
5722611;Colombia Fixed Lex
574679;Colombia Fixed Lex
5722595;Colombia Fixed Lex
57879;Colombia Fixed Lex
5718961;Colombia Fixed Lex
57775;Colombia Fixed Lex
5718252;Colombia Fixed Lex
571889;Colombia Fixed Lex
574894;Colombia Fixed Lex
5718970;Colombia Fixed Lex
57484;Colombia Fixed Lex
57220091;Colombia Fixed Lex
578648;Colombia Fixed Lex
5718992;Colombia Fixed Lex
577660;Colombia Fixed Lex
575920;Colombia Fixed Lex
57186494;Colombia Fixed Lex
578226;Colombia Fixed Lex
577611;Colombia Fixed Lex
572245;Colombia Fixed Lex
57856;Colombia Fixed Lex
57755;Colombia Fixed Lex
57825;Colombia Fixed Lex
577662;Colombia Fixed Lex
5722607;Colombia Fixed Lex
5718972;Colombia Fixed Lex
572826;Colombia Fixed Lex
5722077;Colombia Fixed Lex
572829;Colombia Fixed Lex
5718781;Colombia Fixed Lex
57683;Colombia Fixed Lex
578225;Colombia Fixed Lex
57675;Colombia Fixed Lex
578752;Colombia Fixed Lex
572241;Colombia Fixed Lex
578239;Colombia Fixed Lex
577888;Colombia Fixed Lex
